category,n_stimuli,model,layer,n_layers,layer_pct,rsa_mean,rsa_sem,noise_ceiling
AniNonVoc,5,ast,8,13,66.66666666666667,0.3309090909090909,0.05655076890740013,0.6399999999999999
AniNonVoc,5,ast,9,13,75.0,0.34666666666666657,0.05379889592226938,0.6399999999999999
AniNonVoc,5,ast,10,13,83.33333333333333,0.14484848484848484,0.05928039793420206,0.6399999999999999
AniNonVoc,5,ast,11,13,91.66666666666667,0.11696969696969699,0.06100839342611433,0.6399999999999999
AniNonVoc,5,ast,12,13,100.0,0.04848484848484848,0.052012794773626185,0.6399999999999999
Nature,4,wav2vec2,0,25,0.0,0.6114285714285715,0.07294333689530612,0.5514285714285714
Nature,4,wav2vec2,1,25,4.166666666666667,0.6114285714285715,0.07294333689530612,0.5514285714285714
Nature,4,wav2vec2,2,25,8.333333333333334,0.6000000000000002,0.08017167401716993,0.5514285714285714
Nature,4,wav2vec2,3,25,12.5,0.6000000000000002,0.08017167401716993,0.5514285714285714
Nature,4,wav2vec2,4,25,16.666666666666668,0.6000000000000002,0.08017167401716993,0.5514285714285714
Nature,4,wav2vec2,5,25,20.833333333333332,0.6000000000000002,0.08017167401716993,0.5514285714285714
Nature,4,wav2vec2,6,25,25.0,0.6000000000000002,0.08017167401716993,0.5514285714285714
Nature,4,wav2vec2,7,25,29.166666666666668,0.6114285714285715,0.07294333689530612,0.5514285714285714
Nature,4,wav2vec2,8,25,33.333333333333336,0.602857142857143,0.06967470835165579,0.5514285714285714
Nature,4,wav2vec2,9,25,37.5,0.35428571428571437,0.08486800264678418,0.5514285714285714
Nature,4,wav2vec2,10,25,41.666666666666664,0.019999999999999997,0.0829400673969262,0.5514285714285714
Nature,4,wav2vec2,11,25,45.833333333333336,0.019999999999999997,0.0829400673969262,0.5514285714285714
Nature,4,wav2vec2,12,25,50.0,-0.18285714285714288,0.07486184913174584,0.5514285714285714
Nature,4,wav2vec2,13,25,54.166666666666664,-0.2657142857142857,0.07802888556002877,0.5514285714285714
Nature,4,wav2vec2,14,25,58.333333333333336,-0.18285714285714288,0.07486184913174584,0.5514285714285714
Nature,4,wav2vec2,15,25,62.5,-0.2657142857142857,0.07802888556002877,0.5514285714285714
Nature,4,wav2vec2,16,25,66.66666666666667,-0.43428571428571444,0.07143157888405491,0.5514285714285714
Nature,4,wav2vec2,17,25,70.83333333333333,-0.43428571428571444,0.07143157888405491,0.5514285714285714
Nature,4,wav2vec2,18,25,75.0,-0.01142857142857144,0.0788859051828644,0.5514285714285714
Nature,4,wav2vec2,19,25,79.16666666666667,0.07142857142857145,0.08175045206272394,0.5514285714285714
Nature,4,wav2vec2,20,25,83.33333333333333,0.07142857142857145,0.08175045206272394,0.5514285714285714
Nature,4,wav2vec2,21,25,87.5,0.35428571428571437,0.08486800264678418,0.5514285714285714
Nature,4,wav2vec2,22,25,91.66666666666667,-0.4371428571428571,0.05132403745442272,0.5514285714285714
Nature,4,wav2vec2,23,25,95.83333333333333,-0.18285714285714283,0.10356481700442502,0.5514285714285714
Nature,4,wav2vec2,24,25,100.0,-0.21999999999999997,0.11210513708812243,0.5514285714285714
Nature,4,hubert,0,25,0.0,0.6114285714285715,0.07294333689530612,0.5514285714285714
Nature,4,hubert,1,25,4.166666666666667,0.6114285714285715,0.07294333689530612,0.5514285714285714
Nature,4,hubert,2,25,8.333333333333334,0.6400000000000001,0.0714556339710759,0.5514285714285714
Nature,4,hubert,3,25,12.5,0.6400000000000001,0.0714556339710759,0.5514285714285714
Nature,4,hubert,4,25,16.666666666666668,0.6,0.07345983945591883,0.5514285714285714
Nature,4,hubert,5,25,20.833333333333332,0.6,0.07345983945591883,0.5514285714285714
Nature,4,hubert,6,25,25.0,0.6,0.07345983945591883,0.5514285714285714
Nature,4,hubert,7,25,29.166666666666668,0.6,0.07345983945591883,0.5514285714285714
Nature,4,hubert,8,25,33.333333333333336,0.6,0.07345983945591883,0.5514285714285714
Nature,4,hubert,9,25,37.5,0.5257142857142858,0.06396830579341213,0.5514285714285714
Nature,4,hubert,10,25,41.666666666666664,0.4228571428571429,0.06759963009705645,0.5514285714285714
Nature,4,hubert,11,25,45.833333333333336,0.4342857142857143,0.07179155888375915,0.5514285714285714
Nature,4,hubert,12,25,50.0,0.4228571428571429,0.06759963009705645,0.5514285714285714
Nature,4,hubert,13,25,54.166666666666664,0.4228571428571429,0.06759963009705645,0.5514285714285714
Nature,4,hubert,14,25,58.333333333333336,0.35714285714285715,0.0611911832068611,0.5514285714285714
Nature,4,hubert,15,25,62.5,0.3028571428571428,0.06627741716285218,0.5514285714285714
Nature,4,hubert,16,25,66.66666666666667,0.35714285714285715,0.0611911832068611,0.5514285714285714
Nature,4,hubert,17,25,70.83333333333333,0.16857142857142854,0.07150071544638412,0.5514285714285714
Nature,4,hubert,18,25,75.0,0.04571428571428572,0.07866774684154665,0.5514285714285714
Nature,4,hubert,19,25,79.16666666666667,0.07428571428571429,0.07387974669013779,0.5514285714285714
Nature,4,hubert,20,25,83.33333333333333,0.07428571428571429,0.07387974669013779,0.5514285714285714
Nature,4,hubert,21,25,87.5,0.02,0.08262867126315998,0.5514285714285714
Nature,4,hubert,22,25,91.66666666666667,-0.06285714285714286,0.09681501512471236,0.5514285714285714
Nature,4,hubert,23,25,95.83333333333333,-0.05142857142857142,0.10588687395134476,0.5514285714285714
Nature,4,hubert,24,25,100.0,0.23142857142857146,0.08837718209916785,0.5514285714285714
Nature,4,wavlm,0,13,0.0,0.6000000000000002,0.08017167401716993,0.5514285714285714
Nature,4,wavlm,1,13,8.333333333333334,0.52,0.05883217223421143,0.5514285714285714
Nature,4,wavlm,2,13,16.666666666666668,0.4800000000000001,0.07286082844872242,0.5514285714285714
Nature,4,wavlm,3,13,25.0,0.3742857142857142,0.07209910830121473,0.5514285714285714
Nature,4,wavlm,4,13,33.333333333333336,0.32285714285714284,0.07879598805535573,0.5514285714285714
Nature,4,wavlm,5,13,41.666666666666664,0.29714285714285726,0.08496919262268922,0.5514285714285714
Nature,4,wavlm,6,13,50.0,0.29714285714285726,0.08496919262268922,0.5514285714285714
Nature,4,wavlm,7,13,58.333333333333336,0.23142857142857146,0.08837718209916785,0.5514285714285714
Nature,4,wavlm,8,13,66.66666666666667,0.29714285714285726,0.08496919262268922,0.5514285714285714
Nature,4,wavlm,9,13,75.0,0.29714285714285726,0.08496919262268922,0.5514285714285714
Nature,4,wavlm,10,13,83.33333333333333,0.29714285714285726,0.08496919262268922,0.5514285714285714
Nature,4,wavlm,11,13,91.66666666666667,0.26857142857142857,0.0849186127071275,0.5514285714285714
Nature,4,wavlm,12,13,100.0,0.26857142857142857,0.0849186127071275,0.5514285714285714
Nature,4,whisper,0,7,0.0,-0.16,0.05864198940682084,0.5514285714285714
Nature,4,whisper,1,7,16.666666666666668,-0.2028571428571429,0.08631120471960971,0.5514285714285714
Nature,4,whisper,2,7,33.333333333333336,-0.07428571428571429,0.06844600057439024,0.5514285714285714
Nature,4,whisper,3,7,50.0,-0.3485714285714286,0.06278875295237768,0.5514285714285714
Nature,4,whisper,4,7,66.66666666666667,-0.01142857142857144,0.0788859051828644,0.5514285714285714
Nature,4,whisper,5,7,83.33333333333333,0.18857142857142858,0.07317856271351826,0.5514285714285714
Nature,4,whisper,6,7,100.0,0.17428571428571432,0.08827989858451568,0.5514285714285714
Nature,4,ast,0,13,0.0,0.48571428571428565,0.09713401109656618,0.5514285714285714
Nature,4,ast,1,13,8.333333333333334,0.46571428571428564,0.09742330151337433,0.5514285714285714
Nature,4,ast,2,13,16.666666666666668,0.457142857142857,0.09181310114807961,0.5514285714285714
Nature,4,ast,3,13,25.0,0.35428571428571437,0.08486800264678418,0.5514285714285714
Nature,4,ast,4,13,33.333333333333336,0.3742857142857142,0.07209910830121473,0.5514285714285714
Nature,4,ast,5,13,41.666666666666664,0.3171428571428572,0.06028574991981273,0.5514285714285714
Nature,4,ast,6,13,50.0,0.48571428571428577,0.0754221915734359,0.5514285714285714
Nature,4,ast,7,13,58.333333333333336,0.48571428571428577,0.0754221915734359,0.5514285714285714
Nature,4,ast,8,13,66.66666666666667,0.48571428571428577,0.0754221915734359,0.5514285714285714
Nature,4,ast,9,13,75.0,0.48571428571428577,0.0754221915734359,0.5514285714285714
Nature,4,ast,10,13,83.33333333333333,0.3714285714285715,0.09195338098717822,0.5514285714285714
Nature,4,ast,11,13,91.66666666666667,0.3714285714285715,0.09195338098717822,0.5514285714285714
Nature,4,ast,12,13,100.0,0.21142857142857144,0.09745196288334781,0.5514285714285714
